V1,V2,V3,V4,V5,V6,V7,v60h,v60t,v60y,v60o,v24h,v24t,v24y,v24o
2016.05.16,11:00,156.132,156.219,156.077,156.163,1254,156.132,156.219,156.077,156.163,156.204,156.433,155.945,156.163
2016.05.16,11:15,156.164,156.265,156.117,156.247,1394,156.132,156.265,156.077,156.247,156.204,156.433,155.945,156.247
2016.05.16,11:30,156.247,156.282,156.133,156.133,1522,156.132,156.282,156.077,156.133,156.204,156.433,155.945,156.133
2016.05.16,11:45,156.13,156.21,156.003,156.182,1475,156.132,156.282,156.003,156.182,156.204,156.433,155.945,156.182
2016.05.16,12:00,156.184,156.184,156.015,156.064,1006,156.184,156.184,156.015,156.064,156.184,156.184,156.015,156.064
2016.05.16,12:15,156.064,156.214,155.968,156.208,1104,156.184,156.214,155.968,156.208,156.184,156.214,155.968,156.208
2016.05.16,12:30,156.209,156.265,156.163,156.173,1019,156.184,156.265,155.968,156.173,156.184,156.265,155.968,156.173
2016.05.16,12:45,156.172,156.224,156.094,156.182,941,156.184,156.265,155.968,156.182,156.184,156.265,155.968,156.182
2016.05.16,13:00,156.182,156.333,156.17,156.278,1085,156.182,156.333,156.17,156.278,156.184,156.333,155.968,156.278
2016.05.16,13:15,156.278,156.289,156.162,156.2,1081,156.182,156.333,156.162,156.2,156.184,156.333,155.968,156.2
2016.05.16,13:30,156.199,156.207,156.082,156.112,999,156.182,156.333,156.082,156.112,156.184,156.333,155.968,156.112
2016.05.16,13:45,156.112,156.281,156.112,156.154,982,156.182,156.333,156.082,156.154,156.184,156.333,155.968,156.154
2016.05.16,14:00,156.158,156.422,156.152,156.394,1122,156.158,156.422,156.152,156.394,156.184,156.422,155.968,156.394
2016.05.16,14:15,156.402,156.466,156.345,156.433,920,156.158,156.466,156.152,156.433,156.184,156.466,155.968,156.433
2016.05.16,14:30,156.434,156.557,156.433,156.519,1020,156.158,156.557,156.152,156.519,156.184,156.557,155.968,156.519
2016.05.16,14:45,156.519,156.532,156.379,156.414,1144,156.158,156.557,156.152,156.414,156.184,156.557,155.968,156.414
2016.05.16,15:00,156.409,156.553,156.388,156.405,1421,156.409,156.553,156.388,156.405,156.184,156.557,155.968,156.405
2016.05.16,15:15,156.405,156.411,156.309,156.348,1376,156.409,156.553,156.309,156.348,156.184,156.557,155.968,156.348
2016.05.16,15:30,156.348,156.496,156.288,156.459,1712,156.409,156.553,156.288,156.459,156.184,156.557,155.968,156.459
2016.05.16,15:45,156.458,156.547,156.404,156.529,1351,156.409,156.553,156.288,156.529,156.184,156.557,155.968,156.529
2016.05.16,16:00,156.531,156.581,156.319,156.334,1283,156.531,156.581,156.319,156.334,156.531,156.581,156.319,156.334
2016.05.16,16:15,156.334,156.523,156.326,156.491,1215,156.531,156.581,156.319,156.491,156.531,156.581,156.319,156.491
2016.05.16,16:30,156.492,156.644,156.395,156.419,1981,156.531,156.644,156.319,156.419,156.531,156.644,156.319,156.419
2016.05.16,16:45,156.423,156.606,156.421,156.5,1588,156.531,156.644,156.319,156.5,156.531,156.644,156.319,156.5
2016.05.16,17:00,156.502,156.579,156.47,156.47,1759,156.502,156.579,156.47,156.47,156.531,156.644,156.319,156.47
2016.05.16,17:15,156.47,156.702,156.448,156.654,1715,156.502,156.702,156.448,156.654,156.531,156.702,156.319,156.654
2016.05.16,17:30,156.653,156.67,156.545,156.561,1691,156.502,156.702,156.448,156.561,156.531,156.702,156.319,156.561
2016.05.16,17:45,156.561,156.75,156.543,156.736,1764,156.502,156.75,156.448,156.736,156.531,156.75,156.319,156.736
2016.05.16,18:00,156.735,156.764,156.652,156.671,1457,156.735,156.764,156.652,156.671,156.531,156.764,156.319,156.671
2016.05.16,18:15,156.673,156.765,156.671,156.716,1309,156.735,156.765,156.652,156.716,156.531,156.765,156.319,156.716
2016.05.16,18:30,156.717,156.852,156.717,156.834,1326,156.735,156.852,156.652,156.834,156.531,156.852,156.319,156.834
2016.05.16,18:45,156.836,156.911,156.83,156.896,1072,156.735,156.911,156.652,156.896,156.531,156.911,156.319,156.896
2016.05.16,19:00,156.896,156.968,156.881,156.94,839,156.896,156.968,156.881,156.94,156.531,156.968,156.319,156.94
2016.05.16,19:15,156.94,156.99,156.884,156.884,718,156.896,156.99,156.881,156.884,156.531,156.99,156.319,156.884
2016.05.16,19:30,156.884,156.966,156.848,156.954,677,156.896,156.99,156.848,156.954,156.531,156.99,156.319,156.954
2016.05.16,19:45,156.954,156.984,156.911,156.962,776,156.896,156.99,156.848,156.962,156.531,156.99,156.319,156.962
2016.05.16,20:00,156.961,157.064,156.948,157.033,900,156.961,157.064,156.948,157.033,156.961,157.064,156.948,157.033
2016.05.16,20:15,157.034,157.073,157.003,157.013,821,156.961,157.073,156.948,157.013,156.961,157.073,156.948,157.013
2016.05.16,20:30,157.012,157.032,156.92,156.921,666,156.961,157.073,156.92,156.921,156.961,157.073,156.92,156.921
2016.05.16,20:45,156.92,157.025,156.898,156.988,645,156.961,157.073,156.898,156.988,156.961,157.073,156.898,156.988
2016.05.16,21:00,156.988,157.038,156.963,157.001,684,156.988,157.038,156.963,157.001,156.961,157.073,156.898,157.001
2016.05.16,21:15,157.003,157.048,156.939,156.946,604,156.988,157.048,156.939,156.946,156.961,157.073,156.898,156.946
2016.05.16,21:30,156.947,156.956,156.872,156.875,459,156.988,157.048,156.872,156.875,156.961,157.073,156.872,156.875
2016.05.16,21:45,156.874,156.876,156.791,156.82,644,156.988,157.048,156.791,156.82,156.961,157.073,156.791,156.82
2016.05.16,22:00,156.823,156.87,156.806,156.86,544,156.823,156.87,156.806,156.86,156.961,157.073,156.791,156.86
2016.05.16,22:15,156.86,156.908,156.84,156.881,391,156.823,156.908,156.806,156.881,156.961,157.073,156.791,156.881
2016.05.16,22:30,156.881,156.886,156.801,156.861,480,156.823,156.908,156.801,156.861,156.961,157.073,156.791,156.861
2016.05.16,22:45,156.864,156.872,156.79,156.816,698,156.823,156.908,156.79,156.816,156.961,157.073,156.79,156.816
2016.05.16,23:00,156.815,156.871,156.782,156.795,608,156.815,156.871,156.782,156.795,156.961,157.073,156.782,156.795
2016.05.16,23:15,156.793,156.86,156.777,156.837,296,156.815,156.871,156.777,156.837,156.961,157.073,156.777,156.837
2016.05.16,23:30,156.836,157.056,156.823,157.033,553,156.815,157.056,156.777,157.033,156.961,157.073,156.777,157.033
2016.05.16,23:45,157.028,157.028,156.924,156.979,836,156.815,157.056,156.777,156.979,156.961,157.073,156.777,156.979
2016.05.17,00:00,156.979,157.024,156.95,157.005,184,156.979,157.024,156.95,157.005,156.979,157.024,156.95,157.005
2016.05.17,00:15,157.005,157.065,156.935,157.034,342,156.979,157.065,156.935,157.034,156.979,157.065,156.935,157.034
2016.05.17,00:30,157.025,157.078,157.006,157.071,416,156.979,157.078,156.935,157.071,156.979,157.078,156.935,157.071
2016.05.17,00:45,157.073,157.165,157.029,157.148,430,156.979,157.165,156.935,157.148,156.979,157.165,156.935,157.148
2016.05.17,01:00,157.143,157.15,156.989,157.017,774,157.143,157.15,156.989,157.017,156.979,157.165,156.935,157.017
2016.05.17,01:15,157.016,157.059,156.993,157.025,484,157.143,157.15,156.989,157.025,156.979,157.165,156.935,157.025
2016.05.17,01:30,157.025,157.088,157.013,157.077,629,157.143,157.15,156.989,157.077,156.979,157.165,156.935,157.077
2016.05.17,01:45,157.078,157.18,157.077,157.142,596,157.143,157.18,156.989,157.142,156.979,157.18,156.935,157.142
2016.05.17,02:00,157.144,157.238,157.126,157.2,613,157.144,157.238,157.126,157.2,156.979,157.238,156.935,157.2
2016.05.17,02:15,157.199,157.34,157.199,157.33,392,157.144,157.34,157.126,157.33,156.979,157.34,156.935,157.33
2016.05.17,02:30,157.327,157.812,157.322,157.542,1241,157.144,157.812,157.126,157.542,156.979,157.812,156.935,157.542
2016.05.17,02:45,157.542,157.677,157.527,157.54,851,157.144,157.812,157.126,157.54,156.979,157.812,156.935,157.54
2016.05.17,03:00,157.54,157.582,157.43,157.478,1675,157.54,157.582,157.43,157.478,156.979,157.812,156.935,157.478
2016.05.17,03:15,157.478,157.548,157.433,157.531,1218,157.54,157.582,157.43,157.531,156.979,157.812,156.935,157.531
2016.05.17,03:30,157.529,157.529,157.293,157.326,1417,157.54,157.582,157.293,157.326,156.979,157.812,156.935,157.326
2016.05.17,03:45,157.335,157.4,157.307,157.36,1376,157.54,157.582,157.293,157.36,156.979,157.812,156.935,157.36
2016.05.17,04:00,157.36,157.477,157.326,157.442,1042,157.36,157.477,157.326,157.442,157.36,157.477,157.326,157.442
2016.05.17,04:15,157.442,157.568,157.388,157.532,1056,157.36,157.568,157.326,157.532,157.36,157.568,157.326,157.532
2016.05.17,04:30,157.534,157.731,157.52,157.663,1749,157.36,157.731,157.326,157.663,157.36,157.731,157.326,157.663
2016.05.17,04:45,157.663,157.755,157.641,157.669,1268,157.36,157.755,157.326,157.669,157.36,157.755,157.326,157.669
2016.05.17,05:00,157.671,157.805,157.585,157.765,1222,157.671,157.805,157.585,157.765,157.36,157.805,157.326,157.765
2016.05.17,05:15,157.765,157.915,157.681,157.911,1295,157.671,157.915,157.585,157.911,157.36,157.915,157.326,157.911
2016.05.17,05:30,157.911,157.919,157.775,157.817,1124,157.671,157.919,157.585,157.817,157.36,157.919,157.326,157.817
2016.05.17,05:45,157.817,157.857,157.754,157.777,845,157.671,157.919,157.585,157.777,157.36,157.919,157.326,157.777
2016.05.17,06:00,157.777,157.813,157.712,157.734,972,157.777,157.813,157.712,157.734,157.36,157.919,157.326,157.734
2016.05.17,06:15,157.735,157.816,157.714,157.783,815,157.777,157.816,157.712,157.783,157.36,157.919,157.326,157.783
2016.05.17,06:30,157.782,157.839,157.717,157.774,827,157.777,157.839,157.712,157.774,157.36,157.919,157.326,157.774
2016.05.17,06:45,157.775,157.855,157.752,157.771,921,157.777,157.855,157.712,157.771,157.36,157.919,157.326,157.771
2016.05.17,07:00,157.771,157.828,157.693,157.699,781,157.771,157.828,157.693,157.699,157.36,157.919,157.326,157.699
2016.05.17,07:15,157.703,157.821,157.703,157.792,622,157.771,157.828,157.693,157.792,157.36,157.919,157.326,157.792
2016.05.17,07:30,157.794,157.841,157.722,157.759,680,157.771,157.841,157.693,157.759,157.36,157.919,157.326,157.759
2016.05.17,07:45,157.759,157.778,157.678,157.776,714,157.771,157.841,157.678,157.776,157.36,157.919,157.326,157.776
2016.05.17,08:00,157.775,157.789,157.701,157.741,614,157.775,157.789,157.701,157.741,157.775,157.789,157.701,157.741
2016.05.17,08:15,157.741,157.857,157.721,157.849,646,157.775,157.857,157.701,157.849,157.775,157.857,157.701,157.849
2016.05.17,08:30,157.849,157.946,157.841,157.933,780,157.775,157.946,157.701,157.933,157.775,157.946,157.701,157.933
2016.05.17,08:45,157.929,158.144,157.83,158.086,1027,157.775,158.144,157.701,158.086,157.775,158.144,157.701,158.086
2016.05.17,09:00,158.082,158.221,158.008,158.047,1562,158.082,158.221,158.008,158.047,157.775,158.221,157.701,158.047
2016.05.17,09:15,158.047,158.419,158.026,158.393,1336,158.082,158.419,158.008,158.393,157.775,158.419,157.701,158.393
2016.05.17,09:30,158.395,158.636,158.351,158.479,1774,158.082,158.636,158.008,158.479,157.775,158.636,157.701,158.479
2016.05.17,09:45,158.479,158.669,158.394,158.6,1375,158.082,158.669,158.008,158.6,157.775,158.669,157.701,158.6
2016.05.17,10:00,158.602,158.878,158.532,158.84,2085,158.602,158.878,158.532,158.84,157.775,158.878,157.701,158.84
2016.05.17,10:15,158.836,158.956,158.755,158.883,1676,158.602,158.956,158.532,158.883,157.775,158.956,157.701,158.883
2016.05.17,10:30,158.879,158.964,158.769,158.835,1701,158.602,158.964,158.532,158.835,157.775,158.964,157.701,158.835
2016.05.17,10:45,158.837,158.947,158.754,158.799,1496,158.602,158.964,158.532,158.799,157.775,158.964,157.701,158.799
2016.05.17,11:00,158.796,158.858,158.704,158.727,1406,158.796,158.858,158.704,158.727,157.775,158.964,157.701,158.727
2016.05.17,11:15,158.727,158.746,158.541,158.569,1638,158.796,158.858,158.541,158.569,157.775,158.964,157.701,158.569
2016.05.17,11:30,158.569,158.766,158.423,158.684,2288,158.796,158.858,158.423,158.684,157.775,158.964,157.701,158.684
2016.05.17,11:45,158.681,158.723,158.484,158.612,1547,158.796,158.858,158.423,158.612,157.775,158.964,157.701,158.612
2016.05.17,12:00,158.61,158.614,158.382,158.516,1721,158.61,158.614,158.382,158.516,158.61,158.614,158.382,158.516
2016.05.17,12:15,158.517,158.693,158.476,158.588,1331,158.61,158.693,158.382,158.588,158.61,158.693,158.382,158.588
2016.05.17,12:30,158.588,158.757,158.485,158.689,1301,158.61,158.757,158.382,158.689,158.61,158.757,158.382,158.689
2016.05.17,12:45,158.691,158.809,158.592,158.702,1357,158.61,158.809,158.382,158.702,158.61,158.809,158.382,158.702
2016.05.17,13:00,158.702,158.813,158.639,158.802,1261,158.702,158.813,158.639,158.802,158.61,158.813,158.382,158.802
2016.05.17,13:15,158.801,158.901,158.714,158.768,1163,158.702,158.901,158.639,158.768,158.61,158.901,158.382,158.768
2016.05.17,13:30,158.766,158.781,158.616,158.631,1115,158.702,158.901,158.616,158.631,158.61,158.901,158.382,158.631
2016.05.17,13:45,158.633,158.702,158.516,158.52,1191,158.702,158.901,158.516,158.52,158.61,158.901,158.382,158.52
2016.05.17,14:00,158.52,158.591,158.427,158.454,1344,158.52,158.591,158.427,158.454,158.61,158.901,158.382,158.454
2016.05.17,14:15,158.456,158.481,158.367,158.455,1149,158.52,158.591,158.367,158.455,158.61,158.901,158.367,158.455
2016.05.17,14:30,158.453,158.508,158.417,158.417,938,158.52,158.591,158.367,158.417,158.61,158.901,158.367,158.417
2016.05.17,14:45,158.416,158.467,158.372,158.456,1041,158.52,158.591,158.367,158.456,158.61,158.901,158.367,158.456
2016.05.17,15:00,158.455,158.611,158.437,158.552,1277,158.455,158.611,158.437,158.552,158.61,158.901,158.367,158.552
2016.05.17,15:15,158.53,158.563,158.406,158.497,1404,158.455,158.611,158.406,158.497,158.61,158.901,158.367,158.497
2016.05.17,15:30,158.494,158.558,158.004,158.165,2678,158.455,158.611,158.004,158.165,158.61,158.901,158.004,158.165
2016.05.17,15:45,158.165,158.207,157.885,158.039,2102,158.455,158.611,157.885,158.039,158.61,158.901,157.885,158.039
2016.05.17,16:00,158.042,158.191,157.977,158.183,1619,158.042,158.191,157.977,158.183,158.042,158.191,157.977,158.183
2016.05.17,16:15,158.188,158.188,157.959,157.996,1585,158.042,158.191,157.959,157.996,158.042,158.191,157.959,157.996
2016.05.17,16:30,157.996,158.027,157.588,157.643,2696,158.042,158.191,157.588,157.643,158.042,158.191,157.588,157.643
2016.05.17,16:45,157.641,157.671,157.375,157.584,2585,158.042,158.191,157.375,157.584,158.042,158.191,157.375,157.584
2016.05.17,17:00,157.591,157.593,157.262,157.332,2651,157.591,157.593,157.262,157.332,158.042,158.191,157.262,157.332
2016.05.17,17:15,157.331,157.551,157.327,157.452,2186,157.591,157.593,157.262,157.452,158.042,158.191,157.262,157.452
2016.05.17,17:30,157.452,157.614,157.378,157.598,1883,157.591,157.614,157.262,157.598,158.042,158.191,157.262,157.598
2016.05.17,17:45,157.596,157.627,157.357,157.575,2340,157.591,157.627,157.262,157.575,158.042,158.191,157.262,157.575
2016.05.17,18:00,157.581,157.755,157.571,157.708,1985,157.581,157.755,157.571,157.708,158.042,158.191,157.262,157.708
2016.05.17,18:15,157.708,157.919,157.7,157.799,1933,157.581,157.919,157.571,157.799,158.042,158.191,157.262,157.799
2016.05.17,18:30,157.798,157.84,157.746,157.786,1629,157.581,157.919,157.571,157.786,158.042,158.191,157.262,157.786
2016.05.17,18:45,157.786,157.977,157.786,157.889,1544,157.581,157.977,157.571,157.889,158.042,158.191,157.262,157.889
2016.05.17,19:00,157.894,157.911,157.801,157.872,809,157.894,157.911,157.801,157.872,158.042,158.191,157.262,157.872
2016.05.17,19:15,157.881,157.923,157.788,157.92,920,157.894,157.923,157.788,157.92,158.042,158.191,157.262,157.92
2016.05.17,19:30,157.921,157.928,157.819,157.828,996,157.894,157.928,157.788,157.828,158.042,158.191,157.262,157.828
2016.05.17,19:45,157.828,157.829,157.75,157.791,854,157.894,157.928,157.75,157.791,158.042,158.191,157.262,157.791
2016.05.17,20:00,157.79,157.858,157.783,157.794,908,157.79,157.858,157.783,157.794,157.79,157.858,157.783,157.794
2016.05.17,20:15,157.786,157.803,157.68,157.718,1004,157.79,157.858,157.68,157.718,157.79,157.858,157.68,157.718
2016.05.17,20:30,157.717,157.78,157.71,157.767,717,157.79,157.858,157.68,157.767,157.79,157.858,157.68,157.767
2016.05.17,20:45,157.767,157.876,157.735,157.743,842,157.79,157.876,157.68,157.743,157.79,157.876,157.68,157.743
2016.05.17,21:00,157.739,157.818,157.708,157.741,956,157.739,157.818,157.708,157.741,157.79,157.876,157.68,157.741
2016.05.17,21:15,157.742,157.742,157.613,157.66,1002,157.739,157.818,157.613,157.66,157.79,157.876,157.613,157.66
2016.05.17,21:30,157.658,157.767,157.631,157.767,922,157.739,157.818,157.613,157.767,157.79,157.876,157.613,157.767
2016.05.17,21:45,157.767,157.775,157.654,157.692,1001,157.739,157.818,157.613,157.692,157.79,157.876,157.613,157.692
2016.05.17,22:00,157.694,157.745,157.641,157.706,673,157.694,157.745,157.641,157.706,157.79,157.876,157.613,157.706
2016.05.17,22:15,157.707,157.714,157.588,157.631,733,157.694,157.745,157.588,157.631,157.79,157.876,157.588,157.631
2016.05.17,22:30,157.628,157.662,157.602,157.605,778,157.694,157.745,157.588,157.605,157.79,157.876,157.588,157.605
2016.05.17,22:45,157.607,157.732,157.581,157.713,1036,157.694,157.745,157.581,157.713,157.79,157.876,157.581,157.713
2016.05.17,23:00,157.715,157.745,157.692,157.737,436,157.715,157.745,157.692,157.737,157.79,157.876,157.581,157.737
2016.05.17,23:15,157.738,157.786,157.738,157.745,352,157.715,157.786,157.692,157.745,157.79,157.876,157.581,157.745
2016.05.17,23:30,157.745,157.832,157.741,157.832,405,157.715,157.832,157.692,157.832,157.79,157.876,157.581,157.832
2016.05.17,23:45,157.832,157.865,157.772,157.811,820,157.715,157.865,157.692,157.811,157.79,157.876,157.581,157.811
2016.05.18,00:00,157.803,157.854,157.716,157.805,701,157.803,157.854,157.716,157.805,157.803,157.854,157.716,157.805
2016.05.18,00:15,157.806,157.814,157.726,157.79,407,157.803,157.854,157.716,157.79,157.803,157.854,157.716,157.79
2016.05.18,00:30,157.792,157.797,157.743,157.78,517,157.803,157.854,157.716,157.78,157.803,157.854,157.716,157.78
2016.05.18,00:45,157.777,157.814,157.774,157.776,209,157.803,157.854,157.716,157.776,157.803,157.854,157.716,157.776
2016.05.18,01:00,157.777,157.804,157.689,157.714,402,157.777,157.804,157.689,157.714,157.803,157.854,157.689,157.714
2016.05.18,01:15,157.714,157.715,157.623,157.659,215,157.777,157.804,157.623,157.659,157.803,157.854,157.623,157.659
2016.05.18,01:30,157.66,157.683,157.623,157.668,377,157.777,157.804,157.623,157.668,157.803,157.854,157.623,157.668
2016.05.18,01:45,157.666,157.724,157.66,157.718,403,157.777,157.804,157.623,157.718,157.803,157.854,157.623,157.718
2016.05.18,02:00,157.721,157.758,157.689,157.72,401,157.721,157.758,157.689,157.72,157.803,157.854,157.623,157.72
2016.05.18,02:15,157.723,157.746,157.717,157.723,284,157.721,157.758,157.689,157.723,157.803,157.854,157.623,157.723
2016.05.18,02:30,157.72,157.726,157.591,157.603,463,157.721,157.758,157.591,157.603,157.803,157.854,157.591,157.603
2016.05.18,02:45,157.606,157.835,157.389,157.579,1327,157.721,157.835,157.389,157.579,157.803,157.854,157.389,157.579
2016.05.18,03:00,157.579,157.707,157.534,157.556,1295,157.579,157.707,157.534,157.556,157.803,157.854,157.389,157.556
2016.05.18,03:15,157.546,157.623,157.294,157.339,1416,157.579,157.707,157.294,157.339,157.803,157.854,157.294,157.339
2016.05.18,03:30,157.336,157.356,157.18,157.286,1361,157.579,157.707,157.18,157.286,157.803,157.854,157.18,157.286
2016.05.18,03:45,157.287,157.34,157.173,157.189,1297,157.579,157.707,157.173,157.189,157.803,157.854,157.173,157.189
2016.05.18,04:00,157.19,157.243,157.006,157.131,1269,157.19,157.243,157.006,157.131,157.19,157.243,157.006,157.131
2016.05.18,04:15,157.132,157.34,157.101,157.332,1249,157.19,157.34,157.006,157.332,157.19,157.34,157.006,157.332
2016.05.18,04:30,157.333,157.537,157.294,157.464,1551,157.19,157.537,157.006,157.464,157.19,157.537,157.006,157.464
2016.05.18,04:45,157.465,157.577,157.424,157.536,1211,157.19,157.577,157.006,157.536,157.19,157.577,157.006,157.536
2016.05.18,05:00,157.536,157.731,157.518,157.726,1206,157.536,157.731,157.518,157.726,157.19,157.731,157.006,157.726
2016.05.18,05:15,157.726,157.794,157.678,157.687,990,157.536,157.794,157.518,157.687,157.19,157.794,157.006,157.687
2016.05.18,05:30,157.683,157.886,157.63,157.851,1394,157.536,157.886,157.518,157.851,157.19,157.886,157.006,157.851
2016.05.18,05:45,157.85,157.881,157.789,157.803,1041,157.536,157.886,157.518,157.803,157.19,157.886,157.006,157.803
2016.05.18,06:00,157.803,157.904,157.781,157.806,1004,157.803,157.904,157.781,157.806,157.19,157.904,157.006,157.806
2016.05.18,06:15,157.807,157.812,157.665,157.699,920,157.803,157.904,157.665,157.699,157.19,157.904,157.006,157.699
2016.05.18,06:30,157.7,157.706,157.584,157.584,1160,157.803,157.904,157.584,157.584,157.19,157.904,157.006,157.584
2016.05.18,06:45,157.584,157.651,157.574,157.64,1029,157.803,157.904,157.574,157.64,157.19,157.904,157.006,157.64
2016.05.18,07:00,157.638,157.647,157.523,157.529,746,157.638,157.647,157.523,157.529,157.19,157.904,157.006,157.529
2016.05.18,07:15,157.527,157.557,157.414,157.459,1115,157.638,157.647,157.414,157.459,157.19,157.904,157.006,157.459
2016.05.18,07:30,157.459,157.541,157.423,157.508,936,157.638,157.647,157.414,157.508,157.19,157.904,157.006,157.508
2016.05.18,07:45,157.507,157.535,157.353,157.392,1132,157.638,157.647,157.353,157.392,157.19,157.904,157.006,157.392
2016.05.18,08:00,157.39,157.557,157.383,157.549,721,157.39,157.557,157.383,157.549,157.39,157.557,157.383,157.549
2016.05.18,08:15,157.548,157.682,157.548,157.615,1016,157.39,157.682,157.383,157.615,157.39,157.682,157.383,157.615
2016.05.18,08:30,157.616,157.79,157.597,157.733,852,157.39,157.79,157.383,157.733,157.39,157.79,157.383,157.733
2016.05.18,08:45,157.734,157.778,157.64,157.727,1102,157.39,157.79,157.383,157.727,157.39,157.79,157.383,157.727
2016.05.18,09:00,157.723,157.742,157.63,157.63,1317,157.723,157.742,157.63,157.63,157.39,157.79,157.383,157.63
2016.05.18,09:15,157.624,157.648,157.473,157.508,1318,157.723,157.742,157.473,157.508,157.39,157.79,157.383,157.508
2016.05.18,09:30,157.507,157.768,157.489,157.742,1112,157.723,157.768,157.473,157.742,157.39,157.79,157.383,157.742
2016.05.18,09:45,157.747,158.095,157.742,158.017,1360,157.723,158.095,157.473,158.017,157.39,158.095,157.383,158.017
2016.05.18,10:00,158.022,158.239,158.017,158.218,2119,158.022,158.239,158.017,158.218,157.39,158.239,157.383,158.218
2016.05.18,10:15,158.221,158.266,158.057,158.247,1840,158.022,158.266,158.017,158.247,157.39,158.266,157.383,158.247
2016.05.18,10:30,158.245,158.314,158.069,158.127,1617,158.022,158.314,158.017,158.127,157.39,158.314,157.383,158.127
2016.05.18,10:45,158.127,158.127,157.874,157.91,1409,158.022,158.314,157.874,157.91,157.39,158.314,157.383,157.91
2016.05.18,11:00,157.909,158.046,157.87,158.044,1094,157.909,158.046,157.87,158.044,157.39,158.314,157.383,158.044
2016.05.18,11:15,158.041,158.108,157.999,158.01,1186,157.909,158.108,157.87,158.01,157.39,158.314,157.383,158.01
2016.05.18,11:30,158.01,158.241,157.694,157.757,1651,157.909,158.241,157.694,157.757,157.39,158.314,157.383,157.757
2016.05.18,11:45,157.757,157.889,157.712,157.841,1099,157.909,158.241,157.694,157.841,157.39,158.314,157.383,157.841
2016.05.18,12:00,157.84,157.891,157.538,157.635,1652,157.84,157.891,157.538,157.635,157.84,157.891,157.538,157.635
2016.05.18,12:15,157.634,157.662,157.545,157.55,1257,157.84,157.891,157.538,157.55,157.84,157.891,157.538,157.55
2016.05.18,12:30,157.55,157.675,157.524,157.634,1280,157.84,157.891,157.524,157.634,157.84,157.891,157.524,157.634
2016.05.18,12:45,157.634,157.764,157.624,157.731,1199,157.84,157.891,157.524,157.731,157.84,157.891,157.524,157.731
2016.05.18,13:00,157.731,157.848,157.694,157.785,1246,157.731,157.848,157.694,157.785,157.84,157.891,157.524,157.785
2016.05.18,13:15,157.784,157.872,157.74,157.796,686,157.731,157.872,157.694,157.796,157.84,157.891,157.524,157.796
2016.05.18,13:30,157.798,158.102,157.742,158.032,1592,157.731,158.102,157.694,158.032,157.84,158.102,157.524,158.032
2016.05.18,13:45,158.032,158.473,158.029,158.449,1225,157.731,158.473,157.694,158.449,157.84,158.473,157.524,158.449
2016.05.18,14:00,158.451,158.926,158.447,158.757,2420,158.451,158.926,158.447,158.757,157.84,158.926,157.524,158.757
2016.05.18,14:15,158.756,158.901,158.724,158.806,1642,158.451,158.926,158.447,158.806,157.84,158.926,157.524,158.806
2016.05.18,14:30,158.804,158.875,158.734,158.812,1363,158.451,158.926,158.447,158.812,157.84,158.926,157.524,158.812
2016.05.18,14:45,158.813,159.186,158.782,159.035,1716,158.451,159.186,158.447,159.035,157.84,159.186,157.524,159.035
2016.05.18,15:00,159.036,159.244,159.036,159.227,1574,159.036,159.244,159.036,159.227,157.84,159.244,157.524,159.227
2016.05.18,15:15,159.229,159.247,159.13,159.198,1699,159.036,159.247,159.036,159.198,157.84,159.247,157.524,159.198
2016.05.18,15:30,159.192,159.234,159.041,159.041,1834,159.036,159.247,159.036,159.041,157.84,159.247,157.524,159.041
2016.05.18,15:45,159.04,159.286,159.024,159.244,1673,159.036,159.286,159.024,159.244,157.84,159.286,157.524,159.244
2016.05.18,16:00,159.244,159.49,159.21,159.43,2167,159.244,159.49,159.21,159.43,159.244,159.49,159.21,159.43
2016.05.18,16:15,159.43,159.847,159.422,159.81,2027,159.244,159.847,159.21,159.81,159.244,159.847,159.21,159.81
2016.05.18,16:30,159.812,159.899,159.669,159.863,2659,159.244,159.899,159.21,159.863,159.244,159.899,159.21,159.863
2016.05.18,16:45,159.86,160.053,159.801,159.985,2868,159.244,160.053,159.21,159.985,159.244,160.053,159.21,159.985
2016.05.18,17:00,159.987,160.157,159.923,160.141,2598,159.987,160.157,159.923,160.141,159.244,160.157,159.21,160.141
2016.05.18,17:15,160.142,160.245,160.024,160.064,2290,159.987,160.245,159.923,160.064,159.244,160.245,159.21,160.064
2016.05.18,17:30,160.052,160.104,159.938,160.089,2613,159.987,160.245,159.923,160.089,159.244,160.245,159.21,160.089
2016.05.18,17:45,160.091,160.286,160.05,160.181,2606,159.987,160.286,159.923,160.181,159.244,160.286,159.21,160.181
2016.05.18,18:00,160.182,160.305,160.108,160.227,2338,160.182,160.305,160.108,160.227,159.244,160.305,159.21,160.227
2016.05.18,18:15,160.227,160.269,160.12,160.207,2146,160.182,160.305,160.108,160.207,159.244,160.305,159.21,160.207
2016.05.18,18:30,160.207,160.289,160.182,160.24,1946,160.182,160.305,160.108,160.24,159.244,160.305,159.21,160.24
2016.05.18,18:45,160.234,160.273,160.187,160.216,1577,160.182,160.305,160.108,160.216,159.244,160.305,159.21,160.216
2016.05.18,19:00,160.217,160.253,160.142,160.163,1214,160.217,160.253,160.142,160.163,159.244,160.305,159.21,160.163
2016.05.18,19:15,160.163,160.272,160.143,160.23,1191,160.217,160.272,160.142,160.23,159.244,160.305,159.21,160.23
